% Fair or Poor Health,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Uninsured,% Vaccinated,High School Graduation Rate,% Some College,% Unemployed,% Children in Poverty,Income Ratio,% Single-Parent Households,Violent Crime Rate,Average Daily PM2.5,% Severe Housing Problems
16.630940258,14.262096896,36.9,7.3,34.3,7.5153229609,17.93325704,19.092313176,49.0,97.3,66.651480638,4.1275387639,23.9,4.4843623981,24.663849405,252.57249766,9.9,16.52490887
19.499611292,16.225948267,34.9,6.5,39.5,34.719418652,17.358596604,19.879770726,37.0,96.1,50.303504993,5.8420812414,19.3,5.4545224092,29.422143802,154.98361239,10.0,12.874659401
28.351285182,15.792629049,24.5,8.6,24.0,40.587791137,18.515920127,22.220612733,35.0,86.8,36.291680701,2.8696256578,33.9,5.4443100738,44.750059794,237.49166111,8.7,19.849785408
20.003245194,14.909157578,34.0,8.7,27.9,36.003651717,20.627352197,33.749599744,31.0,96.5,32.393829747,2.5532365717,22.0,4.2481290738,25.946394032,72.607095466,7.4,11.012433393
20.413934547,18.731028807,33.7,6.9,27.5,84.454651247,20.852546126,15.40080016,44.0,92.3,64.673737234,4.5982871744,16.6,5.4972739664,29.509145344,289.42407265,10.3,15.170506116
19.920813034,14.325170938,22.6,8.6,21.7,12.753443739,22.394245704,24.891891892,33.0,84.0,22.207387628,2.9535864979,26.4,3.2493354785,24.79757085,117.97090051,7.1,8.6153846154
16.826731912,12.446428243,28.9,7.8,29.7,70.902282884,16.451259593,23.841940116,51.0,92.4,48.763997465,2.5415517627,15.7,4.5404969345,24.542979385,50.219226238,8.4,17.142857143
20.098769561,15.073828412,23.9,6.8,21.9,0.0,19.022830529,21.932114883,43.0,100.0,56.41025641,1.983663944,13.3,5.8964913013,15.384615385,0.0,7.2,6.8181818182
19.147914104,14.273327131,28.0,7.4,29.9,58.418862691,17.442154911,15.61751625,38.0,98.1,66.946778711,3.8124054463,22.6,6.4303638645,34.100808961,211.16536888,9.3,8.3928571429
24.074197011,15.775322512,30.5,7.4,26.4,40.268591912,16.772022678,25.046436034,39.0,90.8,33.579725449,3.0360134003,25.3,4.4938665468,30.557057869,652.04217671,9.7,19.742813918
19.447557638,15.735951756,33.8,7.3,29.5,92.367428445,18.598500688,23.89621136,45.0,95.0,46.042345277,3.948172595,21.9,4.9083804375,28.141839041,497.27783255,7.1,13.780487805
16.860260315,14.841121999,30.4,6.8,33.8,66.638814663,18.701534112,19.53349215,50.0,92.6,59.154284218,3.2462827621,16.6,4.4557350147,32.350608144,272.67968658,10.2,14.705258694
19.589410124,16.109610448,30.3,6.0,27.7,81.591226485,17.414680769,21.327168405,48.0,93.3,55.908134092,4.1183083975,20.9,4.6116942226,38.442107922,454.1739309,10.2,17.284629772
20.608906001,16.58932446,36.9,6.0,35.7,39.715832206,17.807869126,22.845139794,47.0,94.8,43.474413803,4.132157004,25.3,5.2347808645,39.909589926,392.79450453,10.2,14.888888889
17.781775292,13.430684793,33.8,7.6,23.1,65.312126995,19.848933097,13.800865422,39.0,95.0,59.419693633,3.1281318902,12.0,3.7817245119,28.58006956,195.42377148,10.4,12.046865612
25.690532463,15.692036876,32.4,7.4,30.8,74.04956855,18.030260497,23.136831122,39.0,90.6,47.167204053,4.8165869219,26.2,4.1448855114,32.859468258,221.58864284,7.6,15.483017203
28.068875163,18.762493013,26.1,6.2,26.9,42.618550552,13.875493326,27.048114434,25.0,96.7,44.406196213,4.3439716312,38.8,4.9733485499,43.117977528,268.90224612,7.0,12.955465587
17.370285117,14.493903626,25.1,7.0,28.2,46.178231772,17.318551869,24.282067645,19.0,92.9,51.536231884,3.3168859649,23.4,5.0834177985,33.118027011,128.82908674,8.6,14.705882353
24.092815647,16.335276137,25.0,5.4,21.9,87.689292713,17.248323624,26.362649294,29.0,97.6,39.383070301,2.3271969434,17.2,3.9430083644,19.865113427,220.0440088,7.1,11.616161616
18.787607519,14.989436422,32.4,6.6,31.6,34.211162116,17.463769166,26.739339532,35.0,100.0,43.533487298,3.6352800954,27.1,4.4206203393,15.628415301,42.247570765,7.6,7.2327044025
14.708720572,14.116619285,37.3,6.6,29.8,55.601720509,20.128528908,13.948103959,42.0,95.8,58.666097231,5.1992931475,17.1,5.2408979773,26.53031934,157.30859298,9.6,11.68544831
18.852601534,13.852121658,27.7,7.1,22.7,90.566209704,20.458969633,22.060025159,44.0,87.2,60.442383755,4.3600560147,24.8,4.953708802,36.148004508,730.39482529,12.0,20.141447411
18.421327733,15.5512299,44.2,6.6,31.2,63.047949902,17.575217373,17.263986814,46.0,93.1,51.691093574,4.3559344612,22.8,4.396119754,32.766083605,346.65654965,10.0,13.972310969
15.243968617,13.134024208,29.9,7.4,27.3,73.804025074,21.746258071,20.85195898,32.0,97.0,35.60111836,1.8339100346,10.3,3.3047970942,10.850202429,364.16605972,5.9,12.430939227
20.885463293,15.705160073,26.7,6.8,32.0,61.129004916,17.61780248,25.283875852,37.0,95.3,38.923395445,3.8200339559,33.9,4.8208335839,45.080500894,120.57531651,7.8,10.706150342
18.020594954,14.14718491,30.0,7.7,19.4,72.410522765,22.712249167,16.722155948,46.0,88.0,69.208369284,2.9592782334,12.1,4.5532483934,24.937135064,243.6988122,10.3,20.722891566
17.527179252,13.898045766,31.8,8.5,28.8,85.657998424,19.327670293,23.954703833,34.0,98.4,51.8,2.1006564551,13.4,4.0583837665,21.505376344,324.22417786,6.9,9.4545454545
18.104290653,15.990933099,36.6,6.3,35.1,62.939948047,17.444308043,21.18675386,52.0,95.6,48.974388689,3.7483855011,29.9,4.6396102265,27.915011228,339.83740865,10.4,12.925969448
30.499781838,14.561317141,34.4,6.7,21.6,59.301675725,16.270067138,31.207924125,46.0,89.9,48.249237089,6.5623279185,40.4,5.6448416683,37.01592308,312.42608627,9.4,26.310583581
18.774084061,14.777709119,32.4,7.4,38.0,51.65151472,17.830318125,21.114054557,38.0,96.9,50.56855313,3.6261178488,20.2,4.3457040243,30.114606194,170.7366065,10.1,15.657946115
21.931287222,14.672073421,28.6,6.9,33.6,65.798997166,18.538219317,20.643799472,31.0,88.3,55.47635605,3.1049991351,28.1,4.6536692853,29.324055666,447.63513514,7.5,11.474398519
15.362026373,12.968680416,28.9,7.0,27.0,72.65444883,18.049901496,17.500971895,49.0,93.5,56.330592817,3.7118068653,16.8,4.7926336043,20.226619313,175.56179775,9.6,12.99904943
19.536763735,16.543250654,30.9,6.8,34.9,41.361167202,17.654351146,22.013554065,44.0,95.1,52.145522388,3.3652183935,21.1,4.5242576519,32.17711354,146.7453,10.1,14.705882353
22.262540368,17.821101442,24.7,4.4,31.6,56.480701163,16.450770258,20.117654664,39.0,95.9,46.548868029,3.7394213737,40.8,4.7732534386,42.800374007,213.53409941,9.8,16.909975669
20.826293871,15.510638057,39.6,6.8,24.7,81.983320005,19.740688208,18.806587574,38.0,89.8,45.809382533,3.2678780774,25.1,4.449691358,36.858651911,607.39104671,7.5,12.689225289
34.256621432,18.696341829,34.2,2.2,25.5,0.4602991945,15.317812228,28.527692736,23.0,97.6,15.175879397,4.7418967587,25.0,5.2308983305,35.204081633,105.13667768,6.1,17.553191489
18.444616949,15.817496754,33.0,6.9,35.4,65.15575474,18.194588755,18.715171085,38.0,93.7,53.334539042,3.7877893942,20.1,5.0579631902,29.200637668,365.20045447,10.4,17.316642593
18.278601693,15.468328875,30.7,6.9,34.9,84.063205418,19.197580119,20.27956262,38.0,94.6,56.929119132,4.9972421401,18.9,4.8874115171,36.323030195,482.77596178,7.1,11.88369153
15.93669429,12.589310885,25.2,5.8,25.4,74.734208881,18.568268427,15.146443515,38.0,100.0,75.572519084,3.1128404669,10.2,4.9346321456,31.179775281,63.231109706,7.3,13.492063492
17.316867651,15.488605028,32.8,6.1,28.7,60.382574082,19.928416778,24.439497535,34.0,96.4,43.857388316,2.497749775,21.9,5.034838217,26.420150054,218.72020638,8.6,12.234910277
18.669127988,13.883057626,33.4,7.7,25.7,50.046181172,19.111171306,19.494614747,38.0,98.2,50.509221029,3.2784673502,19.4,4.101710245,21.570708411,208.34733517,9.5,14.90803485
17.651689602,16.262371849,41.3,6.1,28.3,37.94175301,17.250579239,17.349130217,38.0,95.0,40.55871702,6.4588472752,29.9,4.9830756373,38.208430913,339.83991012,9.5,8.7741393787
21.582434922,13.907125123,26.6,8.5,23.5,47.822374039,14.658153466,29.436325678,24.0,100.0,36.176470588,2.9574861368,34.4,4.1649107187,5.0938337802,206.46937371,5.6,12.315270936
20.915803628,16.567076593,35.0,5.7,32.0,65.082271983,17.450521828,20.240634908,42.0,88.3,52.640247483,6.3403000527,27.8,5.4272458878,42.531611784,707.34664315,10.0,16.084807907
31.208334245,14.88099559,24.5,7.5,20.2,47.132075472,15.013137852,19.091554294,30.0,95.7,42.870201097,5.7066666667,38.6,5.6955060899,46.112115732,76.643035064,8.1,14.779874214
29.358750645,15.203602213,32.2,7.9,26.1,47.345609481,15.950532088,20.236323851,37.0,85.9,43.959215083,5.4282197081,33.3,5.8299412311,37.567379586,583.36560806,9.1,16.377720398
16.373406127,14.507444179,38.9,7.4,28.1,70.569255436,20.624871439,17.837339563,46.0,94.7,52.511046705,3.4384420068,15.5,3.7549291076,25.001768159,186.77953098,10.5,12.815515961
19.793417607,16.075474406,37.9,6.8,25.7,43.698643699,20.363095039,19.592595723,30.0,97.5,34.401805869,4.7893724873,24.0,4.2387861589,29.528386903,269.08084999,8.1,10.215053763
22.901823829,15.513644048,28.6,7.5,20.9,50.836481382,20.096810665,18.27008818,43.0,92.9,36.832412523,2.8195763331,25.3,5.875705922,38.932547479,261.58940397,9.4,17.016317016
16.904775778,14.878533889,35.8,7.6,27.5,58.720851476,20.576285444,16.970288743,50.0,95.5,57.777915364,3.4699091291,15.3,4.2197234203,27.035264714,234.13741049,10.6,14.031897034
14.471163322,11.960716759,23.4,8.4,23.7,76.117928764,19.568560159,15.12776736,47.0,97.6,69.59929352,2.9221534596,10.5,4.4405932526,21.21025641,108.75879031,9.2,14.339058999
30.347698305,16.071325305,23.7,3.5,20.6,0.0,14.565982803,22.848664688,44.0,,20.422535211,3.7190082645,20.3,3.4575077311,5.9880239521,977.99511002,8.4,8.8235294118
16.81712833,13.049828388,26.0,4.7,22.9,0.0,17.066143723,18.181818182,20.0,100.0,79.166666667,2.4017467249,20.3,5.2299512195,12.101910828,319.28480204,7.1,14.035087719
18.289321371,13.206662996,24.4,6.9,26.1,70.913853904,16.20894352,22.471038191,49.0,93.8,53.519720419,3.2268399854,23.3,3.8400642407,38.883787369,237.52266814,8.5,16.898656899
19.230249201,13.992274084,30.6,7.0,27.9,60.646841763,15.508832995,21.649484536,24.0,100.0,50.662739323,3.0687830688,35.9,3.8862976536,42.519685039,101.99456029,7.5,13.679245283
17.414647444,14.322324636,22.7,5.4,20.7,0.6993006993,18.925467872,24.096385542,,100.0,75.0,2.8037383178,15.7,3.154865031,37.704918033,0.0,7.2,12.173913043
24.11285106,13.631369338,27.1,8.9,21.9,69.983324069,16.345338963,22.208883553,25.0,95.8,46.701030928,4.6937151949,26.6,5.4804804805,19.694656489,26.198585276,7.6,9.649122807
27.932046539,15.040413037,34.0,6.8,21.4,50.640965659,17.790307364,19.745273006,37.0,88.7,62.061288633,4.9651241281,33.3,6.6965522216,41.206423815,499.53168904,9.1,17.633410673
19.60260266,14.596867712,24.8,6.4,21.8,39.338531863,17.871021682,25.025782056,13.0,98.6,56.958393113,3.6152796726,31.5,4.4227226203,24.289911851,221.38299258,7.8,9.8181818182
19.558620172,17.973480918,34.3,5.8,37.3,63.647500653,15.918780649,19.468647696,48.0,96.0,52.942699344,3.7780746431,22.2,5.2152288988,41.411824669,386.24483069,9.9,16.618610747
26.104734081,16.316045368,26.4,8.1,27.6,69.37110968,16.320580831,25.08733223,36.0,97.5,49.619079165,4.4215742329,27.8,4.6771358191,45.368106493,341.47309907,7.5,11.838006231
16.640287912,14.280502671,30.0,7.2,25.3,49.006454236,18.460983657,20.151059185,26.0,99.2,60.468031759,3.7109163691,20.2,4.1621888657,31.007751938,140.60894489,9.0,14.963744232
27.677836159,14.495445635,29.5,6.3,24.6,0.3775776939,19.272072511,16.561159894,24.0,87.6,17.9379715,2.4353120244,35.5,4.4350534789,29.24120913,84.911822338,8.2,24.523809524
16.155863494,12.803812709,35.5,7.6,33.5,62.295592587,18.33732477,18.196625187,35.0,98.7,51.287178205,3.1534608379,22.2,5.0952639927,26.615646259,153.62530536,9.6,14.276485788
17.961763839,14.878234008,41.1,7.7,35.0,47.188779196,18.406643853,22.047990664,48.0,95.1,49.406802004,3.1087533156,17.8,4.5949039186,40.632805995,252.50274782,9.7,15.960099751
18.140809611,15.692028652,33.8,6.9,27.8,19.308374502,16.875078458,24.654907975,43.0,96.8,37.071202076,5.0203086921,24.4,5.0703219785,36.354300385,110.75248402,9.7,12.420382166
20.35178764,16.686172315,33.8,6.7,38.3,54.517932922,18.805088272,21.672886486,35.0,91.2,38.775881684,5.8477540786,23.2,4.4997665079,28.741285455,409.6518276,10.3,15.169855525
21.404290787,16.950345332,29.5,6.4,29.9,61.418063633,16.667881512,21.138947011,43.0,95.3,44.50501143,4.6791284677,33.0,4.2796363451,33.308114242,372.74265761,9.9,13.486637663
17.45795832,13.919322732,28.1,6.0,28.1,0.5148394912,19.097776287,29.498737829,29.0,97.7,49.942462601,2.7157513579,17.5,4.1552169826,24.586549063,125.31328321,7.0,7.6923076923
20.585696295,14.521777204,28.7,8.0,21.4,33.787182378,17.920723064,20.766478125,34.0,92.4,44.357272179,3.7645709918,25.6,4.5080981434,29.43615257,320.07878862,9.2,13.351498638
16.332048434,13.023916645,26.5,6.6,27.1,79.560644526,15.065337557,20.658001028,39.0,96.1,45.625965997,3.6638183308,23.4,4.3756841931,30.176138252,141.33688061,8.8,13.700966458
15.312154139,14.343419592,28.9,2.9,22.9,0.0,22.258310739,21.09375,,,100.0,3.9215686275,9.6,2.8985,,452.48868778,6.6,22.857142857
20.563234126,14.618253287,34.7,7.0,26.8,89.65358945,19.283906513,15.965177044,45.0,91.4,64.910854879,3.0599459374,20.3,4.9431994567,38.165400562,863.40364668,8.2,18.752579684
23.562188317,15.659791772,28.5,7.0,25.4,23.043110735,16.871932566,19.004808697,31.0,95.5,56.657018813,3.2467532468,26.8,5.9690397258,33.788174139,121.40455734,7.4,10.672853828
20.154204216,14.433364696,35.0,6.6,31.7,53.990100205,17.00148794,21.196358908,23.0,99.2,53.685432385,3.3306687983,28.2,4.4358476314,37.054354179,47.741242466,7.8,15.322580645
20.283649634,15.744620118,32.8,5.5,23.6,65.814410871,18.780887596,17.910175472,49.0,90.5,58.488992662,3.5711279107,23.4,5.0965143378,37.36523797,422.89142211,10.4,18.67867179
18.195807127,12.279315544,26.4,6.1,30.1,23.479490806,18.20323211,19.866444073,28.0,100.0,50.241545894,1.8918918919,15.9,3.5263795702,33.333333333,123.07692308,8.5,14.893617021
19.462672377,16.197061008,27.0,6.1,28.4,0.0,20.124666905,21.823146398,42.0,97.5,35.79175705,4.3867306853,23.4,5.0418586603,27.331081081,314.49912441,9.8,20.145631068
19.826007938,16.990876974,40.2,6.2,26.4,28.541627157,15.537697023,18.978298962,37.0,96.6,42.864556305,4.5774647887,34.0,5.3436388332,22.684931507,645.19306541,9.9,13.454960091
18.754981817,13.53934553,35.8,8.6,27.1,38.091269014,20.334775668,22.670178282,35.0,100.0,53.247794707,2.4225151407,19.6,5.3513049117,21.151653364,185.98884067,7.5,17.17791411
16.930341069,12.270823258,25.9,7.9,23.2,69.915254237,16.564631265,28.08539026,42.0,98.1,48.751642576,3.0916245082,23.4,4.5735179306,38.390804598,73.072707344,7.8,13.017751479
23.477611819,16.11490721,37.7,6.0,33.7,66.898261675,16.663297637,21.772360402,38.0,92.7,47.162177783,6.1258278146,27.8,5.589702825,36.612767745,346.94349583,9.8,17.453347969
35.165869361,16.61157805,38.3,6.8,29.5,80.176195215,15.485189151,27.039314254,26.0,92.2,51.551975557,8.0961789062,35.0,5.6479626371,32.802443548,179.26761348,8.2,24.414303329
20.297050184,13.202087644,33.8,8.3,25.4,54.251619354,18.800971233,16.839651023,37.0,94.6,57.347182019,3.4545033573,17.9,4.8771851732,31.006465141,210.66003282,9.4,12.909632572
18.318434615,11.869284283,33.5,7.7,24.8,76.85102587,15.966684169,25.632262474,27.0,95.2,33.263157895,4.0428061831,40.8,4.6310547759,20.723684211,256.6495567,7.4,13.903743316
16.680296619,12.504052855,34.5,8.1,25.3,66.220264188,21.823714035,19.845985644,42.0,88.8,59.520657842,2.0992011889,13.5,4.3916644716,30.179345813,313.91817654,7.9,15.567086731
19.946293507,15.292339769,35.4,6.7,30.8,60.629316961,16.676510238,20.247850278,40.0,95.0,50.354051928,5.49273021,25.4,4.6755594244,36.966666667,230.36735366,9.9,13.421750663
17.44059984,13.543155882,29.7,7.2,29.1,24.169367909,16.692236985,25.792630677,18.0,62.8,53.576642336,3.5125066525,24.6,5.2181906733,32.884615385,30.590394616,8.2,13.333333333
17.87552157,13.55322752,30.8,8.0,24.0,4.3390407317,21.807531097,21.150410861,26.0,93.8,36.255411255,4.4054747648,26.7,4.252937513,35.427135678,173.52638143,7.4,7.8947368421
16.704961302,15.19165216,30.6,6.9,32.9,41.072062478,17.586950303,23.590827992,26.0,98.0,55.212636695,3.2092004381,20.9,4.6338857195,25.186693822,166.30316249,9.1,14.223871367
15.016588343,14.610748407,26.1,7.6,22.2,83.920868203,20.184305988,17.239952695,47.0,92.8,65.937254634,3.7557422806,12.9,4.7416790558,23.224589058,175.15762311,11.4,14.363671799
22.433994191,14.812547254,27.6,7.3,24.9,76.762235208,18.010565564,27.662827439,40.0,98.5,48.442783413,2.6904610925,16.8,3.3773498233,24.885878368,208.61167757,6.9,18.242245199
18.111099272,15.090974965,38.4,6.5,32.5,37.83825576,16.78288879,16.862623762,43.0,91.7,49.18203968,6.5698041693,31.1,4.3492812701,27.138331573,320.06954598,9.8,14.755732802
17.638300205,14.132278853,28.3,6.9,22.8,24.958677686,16.612865307,22.01622248,26.0,80.0,65.6,3.6402569593,30.3,4.142420357,44.838709677,0.0,7.0,8.4210526316
21.853807264,17.032011344,35.6,5.5,28.6,62.923873287,18.65296501,22.881223662,48.0,90.6,57.22257097,3.9029132956,25.5,5.1212838423,34.05597162,290.91848206,9.9,18.838763576
21.094765452,16.328522955,30.4,6.6,24.8,53.160155023,17.142599032,22.4375,47.0,94.9,51.719223232,3.6939872213,27.7,4.6676258993,34.674650699,353.95965713,10.2,17.202757036
16.906913997,15.319755978,36.4,5.6,27.8,11.152647975,18.064015234,17.510286097,34.0,93.4,47.706422018,6.6439522998,29.2,5.2855686452,44.28621049,63.514467184,9.5,6.9114470842
21.067346741,14.887025311,35.9,7.3,36.5,76.360410095,17.562277647,17.911958172,33.0,92.8,50.354828757,3.3045549271,26.5,4.9414581652,30.699008868,393.81563594,7.6,13.511111111
23.326161652,14.396679473,32.7,7.6,24.9,95.145242973,19.907853456,19.008383831,40.0,90.4,57.642682189,4.6678838411,22.6,4.8014408325,39.592535833,684.93721178,9.9,17.887384399
20.86742026,14.624651397,24.4,8.7,39.5,88.310672014,19.679463046,28.640232975,33.0,97.1,45.634379263,2.8303989302,15.7,4.1346521486,17.853867319,269.61568341,7.1,14.365411437
16.317279162,14.869413667,23.2,4.9,22.0,23.635477583,19.480008629,16.08974359,40.0,97.4,54.17721519,2.6431718062,25.4,4.9380749472,14.444444444,142.95925661,6.1,11.382113821
16.922005959,16.419416545,40.8,6.4,38.0,63.547050845,18.44253776,15.117319686,43.0,90.8,57.968032159,5.7299906154,20.1,4.575195115,34.314153921,324.28630188,9.8,12.829253176
18.90812556,15.966305298,32.1,6.4,30.2,47.291096012,18.043938754,21.962964584,44.0,95.5,43.643595863,3.3619668246,25.0,4.9769370303,38.527607362,191.69443549,9.1,19.107057129
17.923503839,15.843510038,37.2,6.5,26.4,39.380568163,17.833463612,18.610381957,38.0,95.3,58.50853549,4.2212654437,25.9,4.7938636693,33.456835865,282.66923512,10.0,11.005053341
13.797306127,13.861533433,34.9,7.6,29.8,52.577249053,19.399463801,15.318544809,46.0,96.3,62.220785518,3.109360519,11.5,4.0940188269,20.420691804,130.95367213,10.0,12.74555119
23.954149756,14.769685464,40.2,7.2,30.9,74.457103905,17.645029454,28.693688339,31.0,97.9,40.0,2.3241590214,19.2,3.944156989,27.548882682,81.728559023,7.0,16.614906832
22.371432871,13.840546378,46.2,8.6,26.2,55.49751725,19.24599338,22.926237323,16.0,70.1,33.249158249,3.5923527598,24.3,3.8246409675,20.046620047,348.41037765,7.0,12.91810842
19.969311499,16.389050824,43.7,6.1,30.9,39.878448902,17.95622793,22.487398702,45.0,95.7,40.899777283,5.0296188667,24.7,4.8801524778,43.741036673,286.01422573,9.9,15.486228218
24.194614687,17.585883715,36.8,6.7,27.8,70.904330445,17.342794177,23.537066365,47.0,90.3,45.687228803,2.9167263867,27.7,4.4009089948,37.085010441,639.79945851,7.5,19.916579771
34.702353389,16.35750904,29.5,4.4,30.0,94.576618061,12.96436988,29.035792549,12.0,92.3,51.810584958,6.9836065574,35.2,5.5198793042,46.690796277,87.171291588,5.9,9.1617933723
16.000223471,14.303197822,30.8,,20.6,51.850833791,17.57803524,22.643846414,38.0,90.8,48.628113128,3.4728104354,23.7,4.1962934433,30.395136778,111.83680773,10.0,17.294117647
14.742233655,13.271109503,27.2,7.9,26.6,92.009939946,20.679302601,13.20793149,49.0,96.2,73.683046207,2.6241681261,11.4,3.878487133,25.217914989,547.33108925,7.5,11.688311688
24.816226314,14.999010754,28.3,8.9,19.8,92.871992872,18.281456935,23.448486701,19.0,88.1,45.544554455,2.4789029536,13.5,3.9991756543,28.776978417,52.847139649,7.2,13.025210084
